web_scraper_order,web_scraper_start_url,category-link-0,category-link-1,image,data,data2,data3,title,name,price,price2,data4
"1767434145-2718","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238931","","+ Více variant","Doprava","INFINITY","Koš INFINITY 4,5 L plast šedá","/ks","40 Kč",""
"1767434145-2719","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238927","","+ Více variant","Doprava","INFINITY","Koš INFINITY 11 L plast bílá","/ks","55 Kč",""
"1767434145-2720","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238932","","+ Více variant","Doprava","INFINITY","Koš INFINITY 11 L plast šedá","/ks","55 Kč",""
"1767434145-2721","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238929","","+ Více variant","Doprava","INFINITY","Koš INFINITY 17 L plast bílá","/ks","75 Kč",""
"1767434145-2722","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238933","","+ Více variant","Doprava","INFINITY","Koš INFINITY 17 L plast šedá","/ks","75 Kč",""
"1767434145-2723","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/259271","","+ Více variant","Doprava","MILAS","Koš MILAS Š16xD25xV10 skládací olivová","/ks","50 Kč",""
"1767434145-2724","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/259274","","+ Více variant","Doprava","MILAS","Koš MILAS Š25xd34xV15 skládací olivová","/ks","100 Kč",""
"1767434145-2725","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238895","","+ Více variant","Doprava","JUTE","Koš JUTE 4,5 L plast krémová","/ks","65 Kč",""
"1767434145-2726","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238896","","+ Více variant","Doprava","JUTE","Koš JUTE 12 L plast krémová","/ks","100 Kč",""
"1767434145-2727","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238897","","+ Více variant","Doprava","JUTE","Koš JUTE 20 L plast krémová","/ks","125 Kč",""
"1767434145-2728","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238874","","","Doprava","BASIC BOX","Úložný box BASIC BOX 9 L s víkem","/ks","75 Kč",""
"1767434145-2729","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238873","","","Doprava","BASIC BOX","Úložný box BASIC BOX 20 L s víkem čirá","/ks","100 Kč",""
"1767434145-2730","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238871","","","Doprava","BASIC BOX","Úložný box BASIC BOX 31 L s víkem","/ks","125 Kč",""
"1767434145-2731","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238872","","","Doprava","BASIC BOX","Box pod postel BASIC BOX 30 L s víkem","/ks","150 Kč",""
"1767434145-2732","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238802","","","Doprava","BASIC BOX","Úložný box BASIC BOX 52 L s víkem","/ks","215 Kč",""
"1767434145-2733","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238798","","","Doprava","BASIC BOX","Úložný box BASIC BOX 80 L s víkem","/ks","250 Kč",""
"1767434145-2734","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/258416","","","Doprava","PROBOX","Úložný box PROBOX 3L s víkem čirá","/ks","80 Kč",""
"1767434145-2735","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/258410","","","Doprava","PROBOX","Úložný box PROBOX 8 L s víkem čirá","/ks","95 Kč",""
"1767434145-2736","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/258413","","","Doprava","PROBOX","Úložný box PROBOX 14 L s víkem čirá","/ks","110 Kč",""
"1767434145-2737","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/265716","","","Doprava","PROBOX","Úložný box PROBOX 21 L s víkem čirá","/ks","175 Kč",""
"1767434145-2738","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/258407","","","Doprava","PROBOX","Úložný box PROBOX 32 L s víkem čirá","/ks","195 Kč",""
"1767434145-2739","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/265713","","","Doprava","PROBOX","Úložný box pod postel PROBOX 31L s víkem čirá","/ks","260 Kč",""
"1767434145-2740","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/265719","","","Doprava","PROBOX","Úložný box PROBOX 53 L s víkem čirá","/ks","330 Kč",""
"1767434145-2741","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/267171","","","Doprava","PROBOX","Úložný box PROBOX 65L s víkem čirá","/ks","350 Kč",""
"1767434145-2742","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/265710","","","Doprava","PROBOX","Úložný box PROBOX 70 L s víkem čirá","/ks","385 Kč",""
"1767434145-2743","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/265655","","+ Více variant","Doprava","READY TO COLLECT","Odpadkový koš READY TO COLLECT 5 L bílá","/ks","95 Kč",""
"1767434145-2744","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/265658","","+ Více variant","Doprava","READY TO COLLECT","Odpadkový koš READY TO COLLECT 10 L bílá","/ks","150 Kč",""
"1767434145-2745","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238915","","","Doprava","BENDIK","Úložný koš BENDIK Ø38xV34 cm 25 L světle šedá","/ks","100 Kč",""
"1767434145-2746","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238822","","","Doprava","HOME BOX","Úložný box HOME BOX Š56xD70xV19 49L s víkem","/ks","400 Kč",""
"1767434145-2747","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238913","","","Doprava","MICHAEL","Koš MICHAEL Š22xD38xV43 cm s uchy","/ks","400 Kč",""
"1767434145-2748","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238794","","+ Více variant","Doprava","FRANS","Koš FRANS Š32xD27xV20 cm černá","/ks","50 Kč",""
"1767434145-2749","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238935","","+ Více variant","Doprava","FRANS","Koš FRANS Š32xD27xV20 cm šedá","/ks","50 Kč",""
"1767434145-2750","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/270739","","+ Více variant","Doprava","FRANS","Koš FRANS Š32xD28xV30 cm černá","/ks","60 Kč",""
"1767434145-2751","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238937","","+ Více variant","Doprava","FRANS","Koš FRANS Š32xD28xV30 cm šedá","/ks","60 Kč",""
"1767434145-2752","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238804","","","Doprava","ALBAN","Koš ALBAN Š28xD28xV13 cm sv. zelená","/ks","75 Kč",""
"1767434145-2753","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238803","","","Doprava","ALBAN","Sada košů ALBAN Š14xD28xV13 cm 3 ks/set","/sada","150 Kč",""
"1767434145-2754","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/242952","","+ Více variant","Doprava","GILLIS","Koš GILLIS Š26xD32xV20 cm tmavě šedá","/ks","150 Kč",""
"1767434145-2755","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238841","","+ Více variant","Doprava","CASPERSEN","Koš CASPERSEN Š17xD23xV13 cm šedá","/ks","125 Kč",""
"1767434145-2756","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238836","","+ Více variant","Doprava","CASPERSEN","Koš CASPERSEN Š20xD26xV16 cm šedá","/ks","165 Kč",""
"1767434145-2757","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238830","","+ Více variant","Doprava","CASPERSEN","Koš CASPERSEN Š28xD32xV30 cm šedá","/ks","225 Kč","Do vyprodání zásob"
"1767434145-2758","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238914","","+ Více variant","Doprava","EJNO","Koš EJNO Š16xD22xV14 cm s přírodním potahem","/ks","150 Kč",""
"1767434145-2759","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/270287","","+ Více variant","Doprava","EJNO","Koš EJNO Š22xD31xV15 cm s přírodním potahem","/ks","200 Kč",""
"1767434145-2760","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238838","","+ Více variant","Doprava","BJORN","Koš BJORN Š20xD25xV9 cm přírodní","/ks","150 Kč",""
"1767434145-2761","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238850","","","Doprava","FJORDUR","Úložný box FJORDUR Š23xD33xV14 cm khaki","/ks","175 Kč",""
"1767434145-2762","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238787","","","Doprava","LARSEMIL","Koš LARSEMIL Š23xD33xV17 cm přírodní","/ks","175 Kč",""
"1767434145-2763","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/263642","","","Doprava","LARSEMIL","Koš LARSEMIL Š23xD33xV17 cm černá","/ks","175 Kč",""
"1767434145-2764","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/265907","","+ Více variant","Doprava","MALTE","Koš MALTE Š20xD26xV13 cm šedá","/ks","175 Kč",""
"1767434145-2765","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/255738","","+ Více variant","Doprava","MALTE","Koš MALTE Š32xD27xV16 cm šedá","/ks","200 Kč",""
"1767434145-2766","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238934","","","Doprava","ELIS","Koš ELIS Š26xD36xV20 cm šedá","/ks","175 Kč",""
"1767434145-2767","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/238851","","","Doprava","HALVDAN","Koš HALVDAN Š25xD33xV15 cm šedá","/ks","175 Kč",""
"1767434145-2768","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238796","","","Doprava","FOLKE","Sada košíků FOLKE 4 ks/bal černá","/ks","200 Kč",""
"1767434145-2769","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/259277","","+ Více variant","Doprava","HJALTI","Koš HJALTI Š30xD30xV20 cm černá","/ks","200 Kč","Do vyprodání zásob"
"1767434145-2770","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/259280","","+ Více variant","Doprava","HJALTI","Koš HJALTI Š37xD37xV32 cm černá","/ks","600 Kč",""
"1767434145-2771","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238844","","+ Více variant","Doprava","THORMOD","Úložný box THORMOD Š24xD34xV18 cm přírodní","/ks","215 Kč",""
"1767434145-2772","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238845","","+ Více variant","Doprava","THORMOD","Úložný box THORMOD Š40xD30xV22 cm přírodní","/ks","375 Kč",""
"1767434145-2773","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn1.jysk.com/getimage/wd3.medium/238831","","","Doprava","FRILO","Úložný box FRILO Š32xD30xV29 cm šedá","/ks","235 Kč",""
"1767434145-2774","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/262574","","","Doprava","JUSTIN","Koš JUSTIN Ø35xV26 cm přírodní","/ks","250 Kč",""
"1767434145-2775","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/249524","","","Doprava","JOSEF","Koš JOSEF Š25×D33×V14 cm šedá","/ks","265 Kč",""
"1767434145-2776","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238917","","","Doprava","GJERMUND","Koš GJERMUND Š25xD25xV15 cm přírodní","/ks","275 Kč",""
"1767434145-2777","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn3.jysk.com/getimage/wd3.medium/249520","","","Doprava","KEN","Koš KEN Š23×D33×V18 cm béžová s uchy","/ks","275 Kč",""
"1767434145-2778","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238919","","","Doprava","RASMUSSEN","Sada košíků RASMUSSEN Š19/12xD26/18xV12 3 ks/bal. přírodní","/ks","300 Kč",""
"1767434145-2779","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238828","","","Doprava","GREG","Koš GREG Š25xD29xV20 cm přírodní","/ks","325 Kč",""
"1767434145-2780","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/249528","","","Doprava","ARVE","Koš ARVE Ø30×V23 cm s uchy","/ks","325 Kč","Do vyprodání zásob"
"1767434145-2781","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn2.jysk.com/getimage/wd3.medium/238916","","","Doprava","ARTHUR","Koš ARTHUR Š29xD39xV15 cm bílá","/ks","400 Kč",""
"1767434145-2782","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/261231","","","Doprava","LABAN","Koš LABAN Š31xD40xV22 cm přírodní","/ks","450 Kč",""
"1767434145-2783","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238817","","","Doprava","VITUS","Koš VITUS Š30xD23xV12 cm přírodní","/ks","475 Kč",""
"1767434145-2784","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/ulozne-prostory","https://jysk.cz/ulozne-prostory/kose-kosiky-atd","https://cdn4.jysk.com/getimage/wd3.medium/238868","","","Doprava","BERGE","Koš BERGE Š37xD37xV39 cm černá","/ks","550 Kč",""
